OBJECTID,X,Y,Z
400,-182871,-2323474,966.8806122
401,-182776,-2323616,965.2954041
402,-183003,-2323486,966.6947673
403,-182934,-2323649,965.7372301
404,-182130,-2324027,980.4821633
405,-182245,-2324131,979.830421
406,-182383,-2324233,979.2650394
407,-182513,-2324222,977.5463652
408,-182460,-2324272,978.9249834
409,-183041,-2323348,967.4608747
410,-182481,-2323707,967.4850511
411,-182637,-2323920,970.7920233
412,-183479,-2322166,980.7200738
413,-183366,-2322490,977.1744656
414,-183376,-2322309,979.1051504
415,-183875,-2322314,983.5603821
416,-183864,-2322585,978.743513
417,-184022,-2323451,970.8547826
418,-184241,-2323523,973.7211942
419,-182371,-2322928,967.066139
420,-182349,-2323695,968.8924262
421,-182594,-2323901,970.8366152
422,-182638,-2322682,971.0144921
423,-182494,-2323144,966.189632
424,-182258,-2321902,978.7518177
425,-182211,-2321928,978.9906688
426,-182178,-2321931,978.9833314
427,-182131,-2321957,979.0147671
428,-181769,-2324528,990.2665122
429,-181834,-2324523,989.1058128
430,-181710,-2324510,990.92618
431,-181608,-2324563,992.5848002
432,-181567,-2324566,993.1699895
433,-181502,-2324572,993.6251825
434,-181310,-2324519,993.5458107
435,-181459,-2324327,991.5940883
436,-181386,-2324333,992.0411242
437,-181046,-2324179,996.4693816
438,-181031,-2323776,990.7205523
439,-181005,-2323440,983.0495075
440,-180945,-2322567,979.2770251
441,-180966,-2322835,977.661721
442,-180940,-2322703,978.1761746
443,-180940,-2322185,982.1291257
444,-181074,-2322017,983.491517
445,-180952,-2322026,983.1530303
446,-181120,-2322081,983.63313
447,-181104,-2323455,980.7215353
448,-181089,-2323681,987.4302402
449,-181160,-2323856,989.8549487
450,-181430,-2324060,988.737089
451,-181748,-2324260,989.0271702
452,-181787,-2324234,988.0892466
453,-181896,-2324383,987.4692985
454,-181652,-2324087,987.2125763
455,-181672,-2323816,981.829777
456,-181998,-2323903,980.3404257
457,-183642,-2322986,972.1266051
458,-183651,-2323300,970.0092364
459,-183589,-2323350,969.7589785
460,-183572,-2323756,968.6479522
461,-183874,-2323642,969.6577226
462,-183829,-2323691,968.9027899
463,-183834,-2323556,967.9339999
464,-183954,-2323411,969.4678529
465,-184255,-2323702,974.7937428
466,-184375,-2323468,973.3273561
467,-184333,-2323449,973.4876732
468,-184216,-2323323,972.0624076
469,-184135,-2323329,971.9663388
470,-183570,-2323621,967.7683897
471,-183402,-2324085,973.9495936
472,-183466,-2324170,976.2797997
473,-183431,-2324353,979.3069618
474,-181489,-2323560,976.8115173
475,-181423,-2323655,980.2693789
476,-181355,-2323840,985.7897817
477,-183246,-2323242,967.4382523
478,-183312,-2323462,968.2069551
479,-183379,-2323591,966.748802
480,-183415,-2323836,969.0527706
481,-183130,-2323544,966.4723271
482,-183250,-2323512,967.851281
483,-183080,-2323525,966.116954
484,-182636,-2324123,975.204842
485,-182313,-2323855,973.7683717
486,-182167,-2324182,981.6528174
487,-182414,-2324523,980.7607509
488,-182262,-2324557,983.6017811
489,-182608,-2324485,976.781653
490,-182536,-2324513,979.0600689
491,-182140,-2324567,985.018053
492,-182917,-2321872,978.8319345
493,-182827,-2321970,978.3756069
494,-182695,-2321957,977.8035365
495,-182547,-2321947,978.4523174
496,-182427,-2321979,977.7211791
497,-182058,-2321962,979.3613431
498,-181928,-2321973,980.1590361
499,-181758,-2321986,981.2618407
500,-181615,-2322042,980.7830114
501,-181867,-2322135,978.6194077
502,-181762,-2322143,979.4280331
503,-181664,-2322151,979.4022295
504,-181528,-2322184,978.7292213
505,-182734,-2322044,978.311286
506,-182693,-2322138,977.5780602
507,-182689,-2322296,975.7652462
508,-182517,-2322287,975.5238348
509,-182493,-2322086,977.7955242
510,-182320,-2322077,977.1125347
511,-182618,-2322121,977.6327157
512,-182422,-2322226,976.6056754
513,-184478,-2323122,977.5269207
514,-184441,-2323372,973.1701519
515,-184389,-2323534,973.2923204
516,-184406,-2323645,974.1470221
517,-184440,-2323665,974.185368
518,-184545,-2323657,975.4898693
519,-184553,-2323341,970.4915008
520,-184511,-2323119,976.9654089
521,-184226,-2322827,977.2010814
522,-184163,-2322854,977.9384299
523,-184386,-2323084,976.0612728
524,-184254,-2323072,975.0065103
525,-184164,-2323079,975.2898516
526,-183984,-2323071,972.780555
527,-183914,-2323122,972.3052339
528,-183839,-2323195,973.1384393
529,-183754,-2323269,970.5185766
530,-183676,-2323411,970.6793895
531,-183526,-2323580,967.644929
532,-183324,-2323618,966.6511133
533,-183053,-2323595,965.8699661
534,-182825,-2323613,965.5564089
535,-182537,-2323478,965.3172284
536,-182288,-2323430,965.2006536
537,-183982,-2322734,978.2681802
538,-184033,-2322550,981.2935911
539,-184104,-2322319,986.6210062
540,-184195,-2322334,985.2468561
541,-184290,-2322597,981.2000036
542,-184317,-2322527,982.5779415
543,-184370,-2322680,980.0827789
544,-184402,-2322880,974.3246626
545,-182305,-2322821,966.7661389
546,-182291,-2322957,966.5106639
547,-182172,-2323101,965.5918971
548,-182130,-2323195,965.4497787
549,-182058,-2323313,965.3678327
550,-182047,-2323381,965.6399239
551,-182028,-2323135,965.5764512
552,-183872,-2322787,975.1969853
553,-183761,-2322841,975.3092618
554,-183433,-2322822,973.9074725
555,-183497,-2323110,969.5876589
556,-183597,-2323034,971.3399212
557,-183386,-2323051,971.3667154
558,-183251,-2323106,968.2136797
559,-183091,-2323254,967.9508366
560,-182498,-2322783,969.7630862
561,-182460,-2322606,970.8290895
562,-182388,-2322522,970.9223416
563,-182304,-2322596,969.3394977
564,-182242,-2322646,967.9033076
565,-182161,-2322652,967.3623618
566,-182127,-2322632,967.6404045
567,-182086,-2322635,967.5531471
568,-182057,-2322885,966.2090474
569,-182018,-2322911,966.4870339
570,-181984,-2322891,966.3621109
571,-181961,-2322803,966.7584706
572,-182012,-2323879,979.2949717
573,-181949,-2323704,975.4316982
574,-181918,-2323616,973.3868675
575,-181881,-2323349,966.4790849
576,-181751,-2323674,977.2437816
577,-181686,-2323679,977.9072161
578,-181575,-2323621,977.9547718
579,-181475,-2323381,971.7607288
580,-181363,-2322895,968.5399179
581,-181298,-2322787,970.2271067
582,-181257,-2322790,970.7617001
583,-181315,-2323641,981.5666103
584,-181248,-2323624,982.5960037
585,-181194,-2323448,978.4062763
586,-181125,-2323296,977.1645929
587,-181203,-2323245,973.8396212
588,-181245,-2323264,973.5496912
589,-181335,-2323369,973.9436302
590,-184222,-2324223,979.7064497
591,-184413,-2324252,980.2576627
592,-184433,-2324093,979.2830676
593,-184501,-2324133,979.9990192
594,-184588,-2324193,980.5389951
595,-184499,-2324201,980.0366598
596,-184314,-2324035,977.923785
597,-184706,-2323621,976.643663
598,-184677,-2323669,977.0841912
599,-184580,-2323676,975.9991112
600,-184424,-2323666,974.2846269
601,-184375,-2323670,974.6124931
602,-184320,-2323697,974.6141778
603,-184264,-2323927,976.7644523
604,-184147,-2323891,976.3654413
605,-184117,-2323826,975.880673
606,-184088,-2323761,974.8393946
607,-184321,-2323202,977.0776421
608,-184265,-2323116,974.4298533
609,-184160,-2323125,973.40139
610,-184068,-2323199,972.2371999
611,-183958,-2323253,972.6195816
612,-183896,-2323303,972.7866581
613,-184047,-2323764,974.541373
614,-183974,-2323770,973.741079
615,-183917,-2323774,972.5723616
616,-183768,-2323853,971.2363078
617,-183695,-2323859,970.4005924
618,-183609,-2323911,971.052786
619,-183499,-2323965,971.9301445
620,-182935,-2323041,971.611001
621,-182917,-2323020,972.5428281
622,-182847,-2322958,972.1372564
623,-182837,-2322824,974.125
624,-182877,-2322821,974.3603506
625,-182916,-2322998,973.0701041
626,-182946,-2323176,969.6984669
627,-182909,-2323223,969.1008082
628,-182803,-2323232,967.9110023
629,-182926,-2323965,969.3167355
630,-183074,-2323863,967.4513298
631,-183171,-2323855,967.2835434
632,-183208,-2323808,967.2715968
633,-183172,-2323968,969.7136605
634,-183167,-2324013,970.1244846
635,-183165,-2324081,972.1029239
636,-183170,-2324148,973.6719008
637,-183195,-2324259,976.3752035
638,-183268,-2324253,976.7064426
639,-183112,-2322375,977.0091858
640,-183203,-2322390,976.8681044
641,-183239,-2322432,976.3289609
642,-183334,-2322290,979.4183047
643,-183414,-2322058,981.2357156
644,-183516,-2322005,982.1560168
645,-183563,-2322092,982.5339091
646,-183586,-2322270,981.4128475
647,-183613,-2322313,981.3556723
648,-183649,-2322355,981.355145
649,-183682,-2322352,981.8351513
650,-183794,-2322321,983.0006883
651,-183821,-2322454,982.1588404
652,-183819,-2322634,977.2976524
653,-183806,-2322680,976.6929129
654,-183791,-2322704,976.6554521
655,-183734,-2322911,974.814821
656,-183722,-2322957,973.9096869
657,-183694,-2323026,972.3715821
658,-183636,-2323009,972.2722407
659,-183560,-2322879,972.2612582
660,-183544,-2322881,972.3640203
661,-183508,-2322839,973.277812
662,-183457,-2322820,974.1954885
663,-183402,-2322847,973.3596538
664,-183361,-2322940,972.6669584
665,-183348,-2322986,972.6112902
666,-183331,-2323078,969.7191163
667,-183290,-2323283,968.3034226
668,-183279,-2323352,968.9259022
669,-183181,-2323247,967.8057207
670,-183111,-2323095,970.4227827
671,-183078,-2322985,972.0586337
672,-183275,-2322677,974.6175387
673,-183351,-2322716,974.3169199
674,-183408,-2323432,967.8181397
675,-183454,-2323293,968.7748193
676,-183515,-2323243,968.4207044
677,-183484,-2323673,968.0793644
678,-183183,-2323697,966.33054
679,-182899,-2323517,965.9058912
680,-182826,-2324040,971.05886
681,-182779,-2323751,966.6624968
682,-182734,-2323597,965.3808407
683,-182701,-2323487,965.4903224
684,-182689,-2323331,965.9323805
685,-182664,-2323220,966.5711694
686,-182620,-2323089,966.8871805
687,-182577,-2322957,970.0627603
688,-182566,-2322710,970.4078313
689,-182567,-2322620,970.6400521
690,-182581,-2322484,972.5851506
691,-182589,-2322371,974.0945018
692,-182372,-2323356,965.6355268
693,-182401,-2323421,965.3894798
694,-182418,-2323532,965.4799842
695,-182285,-2323182,965.3017373
696,-182132,-2322902,966.534049
697,-181935,-2322782,967.0073459
698,-181803,-2323085,965.2726748
699,-181879,-2322697,968.0264176
700,-181929,-2322603,969.0383464
701,-181903,-2322582,969.6438862
702,-181768,-2322638,969.6812638
703,-181703,-2322643,969.9084836
704,-181641,-2322580,971.415781
705,-181626,-2322604,971.4819432
706,-181949,-2322444,972.9161463
707,-182046,-2322324,974.5485679
708,-182134,-2322204,976.2560462
709,-182173,-2322179,976.1261299
710,-182627,-2322345,974.435373
711,-181870,-2323530,971.2311238
712,-181732,-2323541,973.5905655
713,-181653,-2323367,969.0374271
714,-181556,-2323060,966.0641493
715,-181443,-2322663,970.6418993
716,-181415,-2322508,974.162794
717,-181396,-2322374,976.6894295
718,-181428,-2322259,978.2258471
719,-181450,-2322123,980.1605742
720,-181828,-2323826,980.5848043
721,-181913,-2324179,985.6746077
722,-181948,-2323997,982.7914202
723,-181980,-2323882,979.8062466
724,-182124,-2323848,976.6801494
725,-182247,-2324063,979.1312081
726,-181982,-2324331,985.7529358
727,-181974,-2324220,985.286035
728,-181858,-2324004,984.5887306
729,-181807,-2324188,987.5893022
730,-181789,-2324369,989.1886161
731,-181784,-2324414,989.308547
732,-181697,-2324444,991.1193649
733,-181638,-2324426,991.8998272
734,-181622,-2324427,992.1947892
735,-182811,-2324266,973.5838429
736,-182668,-2324210,975.3761299
737,-182661,-2324121,974.5684008
738,-182716,-2324094,973.2692568
739,-182766,-2324000,971.2379518
740,-182825,-2323928,969.3526205
741,-183307,-2323912,969.4059618
742,-183359,-2323751,967.2872178
743,-183387,-2324108,974.701992
744,-183645,-2324268,980.035606
745,-183733,-2324036,976.0592666
746,-183897,-2324248,979.2795463
747,-183858,-2324274,979.5669685
748,-183799,-2324346,980.051536
749,-181914,-2323144,965.5356651
750,-181838,-2323217,965.027346
751,-182115,-2323736,974.5562058
752,-182285,-2324015,977.4715295
753,-182342,-2324123,978.3095912
754,-182097,-2323602,970.8198263
755,-181801,-2323265,965.596591
756,-181765,-2323223,965.5191241
757,-181686,-2322847,966.310627
758,-182710,-2322767,971.5362014
759,-182833,-2322464,973.8606013
760,-182908,-2322481,974.0799127
761,-182831,-2322442,974.2276742
762,-182780,-2322311,976.5745537
763,-182820,-2321880,977.9892887
764,-182936,-2322006,979.1558888
765,-182924,-2322165,978.895254
766,-182291,-2322327,974.2728938
767,-182228,-2322467,970.6647965
768,-182159,-2322517,969.2994442
769,-182078,-2322524,969.5625665
770,-182094,-2322207,975.7852795
771,-181991,-2322148,977.4043371
772,-181945,-2322399,973.8721008
773,-181880,-2322404,973.9583973
774,-181824,-2322521,971.7560909
775,-181758,-2322616,970.2561887
776,-181735,-2322640,969.7784844
777,-183833,-2323331,972.9166825
778,-183774,-2323200,972.4139344
779,-183795,-2322951,976.585459
780,-183925,-2322536,980.1404709
781,-183949,-2322219,984.7746467
782,-183911,-2322154,985.1620237
783,-183817,-2322094,985.5571851
784,-183718,-2322079,985.1955403
785,-184093,-2324030,977.6574647
786,-184133,-2324027,977.9264301
787,-184188,-2324000,977.5216432
788,-184514,-2323884,977.5430548
789,-184494,-2324043,978.9429039
790,-184643,-2323244,973.5903087
791,-184622,-2322975,978.9301795
792,-184317,-2322122,987.3544999
793,-184244,-2322128,987.3583816
794,-184220,-2322130,987.4258448
795,-184204,-2322131,987.1607592
796,-184268,-2322216,986.4432698
797,-184284,-2322417,983.9512061
798,-184250,-2322510,982.3918609
799,-184234,-2322511,982.5838648
800,-184185,-2322515,982.9784719
801,-184324,-2322819,976.901099
802,-184307,-2322820,976.6044
803,-184239,-2322781,978.5329508
804,-184175,-2323011,977.5506641
805,-184065,-2323065,974.0747168
806,-183998,-2323047,972.6857147
807,-183160,-2322889,971.4342145
808,-183163,-2322708,973.5154811
809,-183180,-2322932,970.616727
810,-183181,-2323247,967.8057207
811,-183158,-2323789,966.7944628
812,-184378,-2323197,979.0814214
813,-184330,-2323314,974.102548
814,-184290,-2323317,972.6183124
815,-184284,-2323452,974.9707851
816,-184291,-2323542,973.5961966
817,-184329,-2323809,975.6809493
818,-184352,-2324100,978.6441084
819,-181603,-2324294,990.1616096
820,-181575,-2324138,988.6088812
821,-181537,-2324074,987.7181191
822,-181464,-2324079,988.6923068
823,-181453,-2324148,989.755994
824,-181525,-2324345,990.8103022
825,-181449,-2324418,991.5488365
