ID,Distance,Elevation
180,833.5777778232829,959.5770955649423
181,838.2346369172677,959.6979989930343
182,842.8914960112527,959.8511229379733
183,847.5483551052374,959.9383797689397
184,852.2052141992223,959.9363023313875
185,856.862073293207,959.9220281187079
186,861.518932387192,959.9715833343328
187,866.1757914811767,960.0654922215392
188,870.8326505751616,960.1458551845408
189,875.4895096691463,960.2100690459723
190,880.1463687631312,960.2628147615509
191,884.803227857116,960.3015619354421
192,889.4600869511008,960.3288697886437
193,894.1169460450856,960.3420684934752
194,898.7738051390705,960.3506836038918
195,903.4306642330553,960.388659476024
196,908.0875233270401,960.4830029380468
197,912.7443824210249,960.5921226081299
198,917.4012415150097,960.6522021666369
199,922.0581006089944,960.6540462625698
200,926.7149597029794,960.6550799329425
201,931.3718187969641,960.7051702333206
202,936.028677890949,960.7709721226373
203,940.685536984934,960.8059324355166
204,945.3423960789187,960.8434292693391
205,949.9992551729035,960.9186597871103
206,954.6561142668883,961.010130964461
207,959.3129733608732,961.0631241722626
208,963.969832454858,961.0607055848456
209,968.6266915488428,961.0570481484463
210,973.2835506428275,961.0994475005764
211,977.9404097368125,961.1711052362703
212,982.5972688307972,961.2684802062881
213,987.2541279247821,961.3839866317462
214,991.9109870187668,961.4899597773756
215,996.5678461127517,961.5602623505688
216,1001.2247052067364,961.6153603464979
217,1005.8815643007214,961.6975749920971
218,1010.5384233947061,961.8239118338506
219,1015.195282488691,961.9326488244496
220,1019.8521415826757,961.9776571669872
221,1024.5090006766607,961.9659700007278
222,1029.1658597706453,961.9640638293038
223,1033.8227188646304,961.9781786049765
224,1038.479577958615,961.9939679948214
225,1043.1364370525998,962.01386281984
226,1047.793296146585,962.0488375792283
227,1052.4501552405695,962.1148552697048
228,1057.1070143345544,962.2081791793546
229,1061.7638734285392,962.2817957919387
230,1066.420732522524,962.3344829670484
231,1071.0775916165087,962.3799900011049
232,1075.7344507104938,962.4455558645459
233,1080.3913098044784,962.5033092358988
234,1085.0481688984632,962.5573915487375
235,1089.705027992448,962.6255499755868
236,1094.361887086433,962.6744227033023
237,1099.0187461804178,962.6892971291563
238,1103.6756052744026,962.7099968390228
239,1108.3324643683873,962.8168423671466
240,1112.9893234623723,962.9788535405902
241,1117.646182556357,963.1102372035164
242,1122.3030416503418,963.1749320013937
243,1126.9599007443267,963.2256325712834
244,1131.6167598383115,963.3042851152238
245,1136.2736189322961,963.3928309090653
246,1140.9304780262812,963.493427655248
247,1145.5873371202658,963.5856667909336
248,1150.2441962142507,963.643745534104
249,1154.9010553082358,963.6365474390848
250,1159.5579144022204,963.5862729731249
251,1164.2147734962052,963.5623943242326
252,1168.87163259019,963.6129906002881
253,1173.528491684175,963.7235035024062
254,1178.1853507781598,963.8216686556311
255,1182.8422098721446,963.8760687974257
256,1187.4990689661292,963.9069323715316
257,1192.1559280601143,963.9551055416555
258,1196.812787154099,964.0284538699395
259,1201.4696462480838,964.1480997223669
260,1206.1265053420686,964.2887702011581
261,1210.7833644360535,964.3969499883519
262,1215.440223530038,964.3851573676866
263,1220.0970826240232,964.2882862538763
264,1224.7539417180078,964.2012393828317
265,1229.4108008119927,964.195497603677
266,1234.0676599059775,964.243028604113
267,1238.7245189999624,964.2888029071231
268,1243.3813780939472,964.294984990938
269,1248.038237187932,964.2503176700418
270,1252.695096281917,964.1466054796381
271,1257.3519553759018,964.0224498410153
272,1262.0088144698866,963.9423626046901
273,1266.6656735638712,963.982964038951
274,1271.3225326578563,964.1271866223819
275,1275.979391751841,964.2537978839518
276,1280.6362508458258,964.2702143217789
277,1285.2931099398106,964.2119053061397
278,1289.9499690337955,964.1586136556366
279,1294.60682812778,964.1391206137918
280,1299.2636872217652,964.1037745928113
281,1303.9205463157498,964.060937353174
282,1308.5774054097346,964.0698206035775
283,1313.2342645037195,964.163200795873
284,1317.8911235977043,964.2584359253519
285,1322.5479826916892,964.3028334997003
286,1327.204841785674,964.2959376926416
287,1331.8617008796587,964.2893456804834
288,1336.5185599736437,964.3055414459659
289,1341.1754190676284,964.3285304989977
290,1345.8322781616132,964.3276501267833
291,1350.489137255598,964.310726843221
292,1355.145996349583,964.3227675848395
293,1359.8028554435678,964.3728951244815
294,1364.4597145375526,964.4102355040154
295,1369.1165736315374,964.3792001811148
296,1373.773432725522,964.321388806936
297,1378.4302918195071,964.2792911969452
298,1383.0871509134918,964.2409209276218
299,1387.7440100074766,964.232919538026
300,1392.4008691014615,964.2897046973478
301,1397.0577281954463,964.3893801109009
302,1401.7145872894312,964.4664952059961
303,1406.371446383416,964.4927039826044
304,1411.0283054774006,964.5222965337407
305,1415.6851645713857,964.5516963391995
306,1420.3420236653703,964.5619417315185
307,1424.9988827593552,964.5823436158016
308,1429.65574185334,964.639375492271
309,1434.3126009473249,964.7290454148683
310,1438.9694600413095,964.8171424540504
311,1443.6263191352946,964.895936676957
312,1448.2831782292792,964.9689017251602
313,1452.940037323264,965.0257141444804
314,1457.596896417249,965.0791806427295
315,1462.2537555112337,965.1631962107044
316,1466.9106146052186,965.2717886995467
317,1471.5674736992034,965.3498670682703
318,1476.2243327931883,965.378517868671
319,1480.8811918871731,965.4166345426584
320,1485.538050981158,965.4860168366743
321,1490.1949100751426,965.552551084274
322,1494.8517691691277,965.5666813856626
323,1499.5086282631123,965.5379095968672
324,1504.1654873570972,965.4783996773074
325,1508.822346451082,965.4158656456119
326,1513.4792055450669,965.4226335732708
327,1518.1360646390515,965.5100101162661
328,1522.7929237330366,965.5965759147061
329,1527.4497828270212,965.6232619587979
330,1532.106641921006,965.6076943406074
331,1536.7635010149909,965.5916678882537
332,1541.4203601089757,965.6103300371117
333,1546.0772192029606,965.6750793352546
334,1550.7340782969454,965.7835096627863
335,1555.39093739093,965.9202059898591
336,1560.0477964849151,966.0418910858341
337,1564.7046555788997,966.1336448747945
338,1569.3615146728846,966.2118034989867
339,1574.0183737668697,966.3151466945201
340,1578.6752328608543,966.4360302995824
341,1583.3320919548391,966.5203581779169
342,1587.988951048824,966.5427731004581
343,1592.6458101428086,966.5064115458313
344,1597.3026692367937,966.4276063736863
345,1601.9595283307785,966.3153236502953
346,1606.6163874247632,966.2102791037564
347,1611.273246518748,966.1287791193554
348,1615.930105612733,966.0695048616767
349,1620.5869647067177,966.0068417045723
350,1625.2438238007026,965.9405865630973
351,1629.9006828946872,965.875393462795
352,1634.5575419886723,965.8209225086816
353,1639.214401082657,965.7752982472645
354,1643.8712601766417,965.7318270443883
355,1648.5281192706266,965.6710067718307
356,1653.1849783646117,965.603453706356
357,1657.8418374585963,965.5650076090208
358,1662.4986965525811,965.5878273364149
359,1667.1555556465657,965.6511814958251
360,1671.8124147405508,965.7313356260371
361,1676.4692738345354,965.7706002674119
362,1681.1261329285203,965.7200287068392
363,1685.7829920225054,965.5670430414864
364,1690.43985111649,965.4152156074474
365,1695.0967102104748,965.3430188673674
366,1699.7535693044595,965.3232383916784
367,1704.4104283984445,965.2910962035021
368,1709.0672874924294,965.2950228547257
369,1713.724146586414,965.3992747087348
370,1718.3810056803989,965.552110350274
371,1723.037864774384,965.6272000391732
372,1727.6947238683686,965.5407037928126
373,1732.3515829623534,965.3781501213697
374,1737.008442056338,965.2566036530318
375,1741.665301150323,965.241860543636
376,1746.322160244308,965.2740391940729
377,1750.9790193382926,965.287148555919
378,1755.6358784322774,965.290685726345
379,1760.2927375262625,965.3134101760938
380,1764.9495966202471,965.3564981480066
381,1769.606455714232,965.334142654325
382,1774.263314808217,965.2492602321838
383,1778.9201739022017,965.1847874389799
384,1783.5770329961865,965.2154315940353
385,1788.2338920901711,965.3103439679794
386,1792.8907511841562,965.3843684664455
387,1797.547610278141,965.3928875222437
388,1802.2044693721257,965.3335951815689
389,1806.8613284661105,965.2094119121892
390,1811.5181875600956,965.0326854077243
391,1816.1750466540802,964.8695968992491
392,1820.8319057480649,964.7599218877473
393,1825.4887648420497,964.6859947233261
394,1830.1456239360348,964.614727122664
395,1834.8024830300194,964.5426820555531
396,1839.4593421240043,964.4619484138843
397,1844.1162012179889,964.3736258875422
398,1848.773060311974,964.2955666743765
399,1853.4299194059588,964.2741576379817
400,1858.0867784999434,964.28125
401,1862.7436375939283,964.2548299643822
402,1867.4004966879133,964.1672182256552
403,1872.057355781898,964.0438327804623
404,1876.7142148758828,963.9064949767076
405,1881.371073969868,963.7418152937319
406,1886.0279330638525,963.5423238830717
407,1890.6847921578374,963.363165409332
408,1895.341651251822,963.2701082643755
409,1899.998510345807,963.2244854093356
410,1904.655369439792,963.1540993474819
411,1909.3122285337765,963.0344248420126
412,1913.9690876277614,962.9012856804093
413,1918.6259467217465,962.7759432925866
414,1923.282805815731,962.6532737306243
415,1927.939664909716,962.5176515208669
416,1932.5965240037006,962.3822018112496
417,1937.2533830976856,962.2621964269729
418,1941.9102421916705,962.1293448099233
419,1946.567101285655,961.9838700569303
420,1951.22396037964,961.8684991354719
421,1955.880819473625,961.79132844093
422,1960.5376785676096,961.7104307895352
423,1965.1945376615945,961.5720977166513
424,1969.8513967555791,961.3676575592353
425,1974.5082558495642,961.1148255434391
426,1979.1651149435488,960.845234070799
427,1983.8219740375337,960.6496621370607
428,1988.4788331315187,960.5818661473877
429,1993.1356922255034,960.5726151577933
430,1997.7925513194882,960.5170547605965
431,2002.4494104134728,960.3995227449561
432,2007.106269507458,960.2661159049954
433,2011.7631286014428,960.1754009996948
434,2016.4199876954274,960.1715056281843
435,2021.0768467894122,960.1829254279844
436,2025.7337058833973,960.0711535486075
437,2030.390564977382,959.8053165598508
438,2035.0474240713668,959.5631446337162
439,2039.7042831653514,959.4826406641359
440,2044.3611422593365,959.5097492196019
441,2049.0180013533213,959.5203104596936
442,2053.674860447306,959.4890585551746
443,2058.3317195412906,959.4240346726951
444,2062.9885786352756,959.3171937508077
445,2067.6454377292607,959.1800429090847
446,2072.3022968232453,959.0809009161694
447,2076.95915591723,959.035623140302
448,2081.616015011215,958.98962519466
449,2086.2728741051997,958.8699070624107
450,2090.9297331991847,958.6923054426959
451,2095.58659229317,958.5205547533219
452,2100.2434513871544,958.4278660552777
453,2104.900310481139,958.4084090188043
454,2109.5571695751237,958.4174542383753
455,2114.2140286691088,958.3773480730645
456,2118.870887763094,958.2693174700089
457,2123.5277468570785,958.1122717030548
458,2128.184605951063,957.9793679880656
459,2132.841465045048,957.8797559013956
460,2137.498324139033,957.7711943307106
461,2142.1551832330174,957.6081343692326
462,2146.8120423270025,957.430066893364
463,2151.4689014209875,957.3089546284999
464,2156.125760514972,957.2333126811565
465,2160.782619608957,957.1275660567396
466,2165.4394787029414,956.9562465534906
467,2170.0963377969265,956.7619428794729
468,2174.7531968909116,956.5734160733659
469,2179.410055984896,956.4085776499638
470,2184.066915078881,956.2929025388728
471,2188.723774172866,956.2315055184717
472,2193.3806332668505,956.1618744756561
473,2198.0374923608356,956.0174009321127
474,2202.6943514548207,955.8369254020008
475,2207.3512105488053,955.7199968699139
476,2212.00806964279,955.6671734561398
477,2216.6649287367745,955.590733247067
478,2221.3217878307596,955.4283437877875
479,2225.9786469247447,955.2031634625519
480,2230.6355060187293,954.9909762058351
481,2235.292365112714,954.7908822490837
482,2239.949224206699,954.561231593201
483,2244.6060833006836,954.3066168310652
484,2249.2629423946687,954.057530755088
485,2253.9198014886533,953.7757370659451
486,2258.5766605826384,953.4458817671957
487,2263.233519676623,953.1026664351872
488,2267.8903787706076,952.8268078546996
489,2272.5472378645923,952.6444449025926
490,2277.204096958578,952.5225443848985
491,2281.8609560525624,952.3960496926306
492,2286.517815146547,952.2167941012895
493,2291.1746742405317,951.9686397714055
494,2295.8315333345167,951.6894990061209
495,2300.4883924285014,951.3987676023111
496,2305.1452515224864,951.1375354564218
497,2309.8021106164715,950.9328302057509
498,2314.458969710456,950.7917249670861
499,2319.1158288044408,950.692402269846
500,2323.7726878984254,950.5846457318929
501,2328.4295469924105,950.4305091640903
502,2333.0864060863955,950.2201765639498
503,2337.74326518038,950.0075208184194
504,2342.4001242743648,949.8090248276852
505,2347.05698336835,949.5993219205818
506,2351.7138424623345,949.3370453449525
507,2356.3707015563195,949.0758254168799
508,2361.027560650304,948.8805839926966
509,2365.6844197442892,948.7861821322617
510,2370.341278838274,948.7335439317376
511,2374.9981379322585,948.6615671345094
512,2379.6549970262436,948.5579434946143
513,2384.3118561202286,948.4418231591587
514,2388.9687152142133,948.3407950314972
515,2393.625574308198,948.2381961730166
516,2398.2824334021825,948.1069273584773
517,2402.9392924961676,947.9559987511359
518,2407.5961515901527,947.8076319262934
519,2412.2530106841373,947.6768590433651
520,2416.9098697781224,947.5802120806275
521,2421.566728872107,947.5209754718842
522,2426.2235879660916,947.4358326684899
523,2430.880447060076,947.3106725884809
524,2435.5373061540613,947.1923604554179
525,2440.1941652480464,947.1131932534935
526,2444.851024342031,947.0255881256593
527,2449.5078834360156,946.9067368889786
528,2454.1647425300007,946.7733248719844
529,2458.8216016239853,946.6666217828799
530,2463.4784607179704,946.5925309645336
531,2468.135319811955,946.5466785223703
532,2472.79217890594,946.5008260752643
533,2477.4490379999247,946.4471611232198
534,2482.1058970939093,946.4032412006359
535,2486.7627561878944,946.4156904459544
536,2491.4196152818795,946.4951550289285
537,2496.076474375864,946.6134619281964
538,2500.7333334698487,946.7284431818753
539,2505.390192563834,946.8085412167782
540,2510.0470516578184,946.8508676727334
541,2514.7039107518035,946.8429235586174
542,2519.360769845788,946.8040256486051
543,2524.017628939773,946.7548241872248
544,2528.674488033758,946.7376658692906
545,2533.3313471277424,946.8044070823853
546,2537.9882062217275,946.9500394031138
547,2542.6450653157126,947.0236844687272
548,2547.301924409697,946.8765103188794
549,2551.958783503682,946.5570033299659
550,2556.6156425976665,946.336709608695
551,2561.2725016916515,946.370860695587
552,2565.9293607856366,946.5737940267443
553,2570.5862198796212,946.7616374269469
554,2575.243078973606,946.8460540765891
555,2579.899938067591,946.8442124802224
556,2584.5567971615756,946.7823909847084
557,2589.21365625556,946.6924755545391
558,2593.8705153495453,946.6547535935265
559,2598.5273744435303,946.7006775265945
560,2603.184233537515,946.7945942505198
561,2607.8410926314996,946.8928870862762
562,2612.4979517254847,946.9500785170433
563,2617.1548108194693,946.9387727664873
564,2621.8116699134544,946.8772050422948
565,2626.468529007439,946.8367126173866
566,2631.125388101424,946.8364223320522
567,2635.7822471954087,946.8135761275885
568,2640.4391062893933,946.7457508172922
569,2645.0959653833784,946.6750417044565
570,2649.7528244773634,946.6456456192443
571,2654.409683571348,946.6255455078021
572,2659.0665426653327,946.6033798798253
573,2663.7234017593173,946.625459163377
574,2668.3802608533024,946.6973249035577
575,2673.0371199472875,946.7696660591475
576,2677.693979041272,946.7731375508264
577,2682.3508381352567,946.716222505653
578,2687.007697229242,946.7111784846612
579,2691.6645563232264,946.7797568953056
580,2696.3214154172115,946.8218537336211
581,2700.978274511196,946.7643867681908
582,2705.635133605181,946.6853994074656
583,2710.291992699166,946.6892034034463
584,2714.9488517931504,946.7756389680175
585,2719.6057108871355,946.8807462268335
586,2724.2625699811206,946.9426436188036
587,2728.919429075105,946.9332392575811
588,2733.57628816909,946.8757444800684
589,2738.233147263075,946.8411840891306
590,2742.8900063570595,946.8550360296738
591,2747.546865451044,946.8480569721069
592,2752.203724545029,946.8124887556462
593,2756.8605836390143,946.8068538480279
594,2761.517442732999,946.8964421804819
595,2766.1743018269835,947.0081103895935
596,2770.831160920968,946.9795381299019
597,2775.4880200149532,946.7834946313532
598,2780.1448791089383,946.5928687874186
599,2784.801738202923,946.5388353366988
600,2789.4585972969076,946.6200336939125
601,2794.1154563908926,946.7364815480394
602,2798.7723154848773,946.8576522957295
603,2803.4291745788623,946.960284647852
604,2808.086033672847,946.9944555170762
605,2812.742892766832,946.965593819934
606,2817.3997518608167,946.9527745199246
607,2822.0566109548013,946.9915502769644
608,2826.7134700487863,946.9857815975265
609,2831.3703291427714,946.8739240880677
610,2836.027188236756,946.7847894300289
611,2840.6840473307407,946.8242015452748
612,2845.3409064247257,946.9434260869109
613,2849.9977655187104,947.0118148479094
614,2854.6546246126954,946.979775004324
615,2859.31148370668,946.8941744482914
616,2863.968342800665,946.8191626146177
617,2868.6252018946498,946.7869684012232
618,2873.2820609886344,946.8010051619697
619,2877.938920082619,946.830919629105
620,2882.5957791766045,946.8912454485951
621,2887.252638270589,946.9872316390494
622,2891.909497364574,947.0672723665743
623,2896.5663564585584,947.0789272238694
624,2901.2232155525435,947.041572619263
625,2905.880074646528,947.0170076801123
626,2910.536933740513,947.0654789464551
627,2915.193792834498,947.2277885725707
628,2919.850651928483,947.4559931148483
629,2924.5075110224675,947.6366632540534
630,2929.164370116452,947.7231394112066
631,2933.821229210437,947.7342735501443
632,2938.4780883044223,947.7322816405521
633,2943.134947398407,947.7704019965072
634,2947.7918064923915,947.899720477087
635,2952.4486655863766,948.086453334905
636,2957.105524680361,948.2325976111533
637,2961.7623837743463,948.2984935501695
638,2966.419242868331,948.3606063677638
639,2971.076101962316,948.447262467611
640,2975.7329610563006,948.5152651681028
641,2980.3898201502852,948.56382567741
642,2985.0466792442703,948.6565911303495
643,2989.7035383382554,948.8358574868979
644,2994.36039743224,949.0441658412033
645,2999.0172565262246,949.2084354636173
646,3003.6741156202092,949.2857816948742
647,3008.3309747141943,949.3282860754297
648,3012.9878338081794,949.3817453397795
649,3017.644692902164,949.4398269680439
650,3022.3015519961486,949.4726107415696
651,3026.9584110901337,949.5491118142409
652,3031.6152701841183,949.7159613420799
653,3036.272129278103,949.9367846816117
654,3040.928988372088,950.1192844689597
655,3045.585847466073,950.2473864599747
656,3050.2427065600577,950.3648380285581
657,3054.8995656540424,950.46792405468
658,3059.5564247480274,950.5716074917138
659,3064.213283842012,950.7178570955032
660,3068.870142935997,950.924023148925
661,3073.5270020299818,951.1095937312119
662,3078.183861123967,951.2204633960683
663,3082.8407202179515,951.2525409091572
664,3087.497579311936,951.2466528805271
665,3092.154438405921,951.2846413442275
666,3096.8112974999062,951.4434957713638
667,3101.468156593891,951.6949188532126
668,3106.1250156878755,951.9008062462389
669,3110.78187478186,952.0243628586184
670,3115.438733875845,952.163005230843
671,3120.0955929698302,952.3506110497983
672,3124.752452063815,952.5197181794465
673,3129.4093111577995,952.6261384679806
674,3134.0661702517846,952.7008930382221
675,3138.723029345769,952.7905765898013
676,3143.3798884397543,952.8912697948035
677,3148.0367475337393,952.993840651246
678,3152.693606627724,953.1144696829542
679,3157.3504657217086,953.2530184457755
680,3162.007324815693,953.4084939594597
681,3166.6641839096783,953.6073546274656
682,3171.3210430036634,953.8585388211826
683,3175.977902097648,954.082715793425
684,3180.6347611916326,954.2132028646528
685,3185.2916202856172,954.2836285873586
686,3189.9484793796023,954.3787919818192
687,3194.6053384735874,954.523084716546
688,3199.262197567572,954.6536180084604
689,3203.919056661557,954.7850301499345
690,3208.5759157555412,954.9688483213107
691,3213.2327748495263,955.2372349344818
692,3217.8896339435114,955.5245943997967
693,3222.546493037496,955.6954224128606
694,3227.203352131481,955.6806933955847
695,3231.860211225466,955.582666211804
696,3236.5170703194503,955.5887201128669
697,3241.1739294134354,955.7742315466112
698,3245.8307885074205,956.0624627240626
699,3250.487647601405,956.2888741016093
700,3255.14450669539,956.3743304477803
701,3259.8013657893744,956.3422421672317
702,3264.4582248833594,956.3057292835168
703,3269.1150839773445,956.3650919229831
704,3273.771943071329,956.5421802651508
705,3278.428802165314,956.7224651519858
706,3283.0856612592993,956.8822711526975
707,3287.7425203532835,957.0945993651148
708,3292.3993794472685,957.346230270646
709,3297.056238541253,957.5483501121907
710,3301.7130976352382,957.6918058528149
711,3306.3699567292233,957.883849650116
712,3311.0268158232075,958.1473803936937
713,3315.6836749171925,958.3707790061841
714,3320.3405340111776,958.4742698327409
715,3324.9973931051622,958.5317752719693
716,3329.6542521991473,958.6164023919343
717,3334.3111112931315,958.7071496067897
718,3338.9679703871166,958.7720121699532
719,3343.6248294811016,958.8825042755589
720,3348.281688575086,959.077246253354
721,3352.938547669071,959.3031955727953
722,3357.595406763056,959.4880565494097
723,3362.2522658570406,959.6422742300543
724,3366.9091249510257,959.8248245335966
725,3371.5659840450107,960.0316013354957
726,3376.222843138995,960.182571150407
727,3380.87970223298,960.2391238574099
728,3385.5365613269646,960.2898053370545
729,3390.1934204209497,960.431591031905
730,3394.8502795149348,960.630304367745
731,3399.507138608919,960.8081696970404
732,3404.163997702904,960.9691980888992
733,3408.820856796889,961.1608954695813
734,3413.4777158908737,961.3678405465666
735,3418.134574984859,961.5440011559713
736,3422.791434078843,961.6790902971104
737,3427.448293172828,961.7783695905198
738,3432.105152266813,961.8257296925165
739,3436.7620113607977,961.8809844016369
740,3441.418870454783,962.0332382364008
741,3446.075729548768,962.3128180450374
742,3450.732588642752,962.6678021018859
743,3455.389447736737,962.9579050734959
744,3460.046306830722,963.0638094060732
745,3464.703165924707,962.9525705059609
746,3469.360025018692,962.7947670207807
747,3474.016884112676,962.7926825718378
748,3478.673743206661,962.9856010152098
749,3483.330602300646,963.2332785580265
750,3487.987461394631,963.375433777351
751,3492.644320488616,963.4259580596952
752,3497.301179582601,963.5036377421367
753,3501.958038676585,963.6954759646203
754,3506.61489777057,963.9259394508532
755,3511.271756864555,964.0971556458373
756,3515.92861595854,964.2121411057002
757,3520.585475052525,964.3332206884189
758,3525.242334146509,964.4630012844888
759,3529.8991932404942,964.5962517809812
760,3534.5560523344793,964.7421426957362
761,3539.212911428464,964.8972811656128
762,3543.869770522449,965.0157124869868
