OBJECTID,X,Y,Z
568,-182057,-2322885,966.1770333
569,-182018,-2322911,965.825554
570,-181984,-2322891,965.8071252
571,-181961,-2322803,966.6043233
572,-182012,-2323879,978.8097168
573,-181949,-2323704,974.5939684
574,-181918,-2323616,972.4872533
575,-181881,-2323349,965.310302
576,-181751,-2323674,976.1128993
577,-181686,-2323679,977.1887902
578,-181575,-2323621,976.2570855
579,-181475,-2323381,970.8958192
580,-181363,-2322895,967.41104
581,-181298,-2322787,969.0797212
582,-181257,-2322790,969.6384501
583,-181315,-2323641,981.2430358
584,-181248,-2323624,981.7126054
585,-181194,-2323448,977.559829
586,-181125,-2323296,976.1642401
587,-181203,-2323245,973.205083
588,-181245,-2323264,972.8827235
589,-181335,-2323369,973.3511412
590,-184222,-2324223,979.5933074
591,-184413,-2324252,979.9636535
592,-184433,-2324093,978.8661169
593,-184501,-2324133,979.7112228
594,-184588,-2324193,980.4200106
595,-184499,-2324201,980.0977723
596,-184314,-2324035,977.7496045
597,-184706,-2323621,976.7202047
598,-184677,-2323669,977.170859
599,-184580,-2323676,975.7887142
600,-184424,-2323666,974.2410034
601,-184375,-2323670,974.0596203
602,-184320,-2323697,974.662518
603,-184264,-2323927,976.705699
604,-184147,-2323891,976.3665335
605,-184117,-2323826,975.5186337
606,-184088,-2323761,974.5052803
607,-184321,-2323202,975.6338676
608,-184265,-2323116,974.3740243
609,-184160,-2323125,973.3146333
610,-184068,-2323199,972.348091
611,-183958,-2323253,972.7495826
612,-183896,-2323303,972.832859
613,-184047,-2323764,973.9387829
614,-183974,-2323770,972.9690755
615,-183917,-2323774,972.1255838
616,-183768,-2323853,970.2365346
617,-183695,-2323859,970.1225279
618,-183609,-2323911,971.0692005
619,-183499,-2323965,971.6812757
620,-182935,-2323041,972.1389796
621,-182917,-2323020,972.1232415
622,-182847,-2322958,972.1752583
623,-182837,-2322824,973.3166098
624,-182877,-2322821,973.6446998
625,-182916,-2322998,973.2494946
626,-182946,-2323176,971.0314027
627,-182909,-2323223,969.8646887
628,-182803,-2323232,967.8139695
629,-182926,-2323965,968.3598695
630,-183074,-2323863,966.633731
631,-183171,-2323855,966.3384679
632,-183208,-2323808,965.5745518
633,-183172,-2323968,968.9416549
634,-183167,-2324013,970.0050737
635,-183165,-2324081,971.4706053
636,-183170,-2324148,973.1599937
637,-183195,-2324259,975.9446165
638,-183268,-2324253,976.6254612
639,-183112,-2322375,976.6867317
640,-183203,-2322390,976.4903034
641,-183239,-2322432,976.0341841
642,-183334,-2322290,979.3028146
643,-183414,-2322058,980.8900931
644,-183516,-2322005,981.1642957
645,-183563,-2322092,982.0218844
646,-183586,-2322270,981.2553393
647,-183613,-2322313,980.8355934
648,-183649,-2322355,980.5994683
649,-183682,-2322352,981.2976869
650,-183794,-2322321,982.6885439
651,-183821,-2322454,981.8580114
652,-183819,-2322634,977.3854911
653,-183806,-2322680,976.8058293
654,-183791,-2322704,976.3887976
655,-183734,-2322911,972.8641383
656,-183722,-2322957,972.5743687
657,-183694,-2323026,972.064063
658,-183636,-2323009,971.2918724
659,-183560,-2322879,972.2811142
660,-183544,-2322881,971.6468397
661,-183508,-2322839,973.5827406
662,-183457,-2322820,973.8925043
663,-183402,-2322847,972.7024656
664,-183361,-2322940,971.9573785
665,-183348,-2322986,972.0653689
666,-183331,-2323078,968.0728325
667,-183290,-2323283,968.083793
668,-183279,-2323352,968.391974
669,-183181,-2323247,966.8584332
670,-183111,-2323095,970.5746687
671,-183078,-2322985,972.4185031
672,-183275,-2322677,974.770585
673,-183351,-2322716,975.1239297
674,-183408,-2323432,968.2378972
675,-183454,-2323293,969.5098672
676,-183515,-2323243,967.8584884
677,-183484,-2323673,967.45058
678,-183183,-2323697,965.8629492
679,-182899,-2323517,965.5426678
680,-182826,-2324040,970.9181291
681,-182779,-2323751,966.2643845
682,-182734,-2323597,964.9988064
683,-182701,-2323487,965.0869945
684,-182689,-2323331,965.9219056
685,-182664,-2323220,966.6590211
686,-182620,-2323089,962.169355
687,-182577,-2322957,970.6214419
688,-182566,-2322710,970.3203674
